100
8 92 65.734
8 93 62.968
8 94 17.029
8 95 28.46
8 96 45.486
8 97 65.924
8 98 48.662
8 99 25.0
8 100 33.242
9 1 79.712
9 2 84.386
9 3 60.374
9 4 85.604
9 5 86.122
9 6 50.99
9 7 97.99
9 8 25.179
9 9 0.0
9 10 68.0
9 11 44.407
9 12 52.773
9 13 67.209
9 14 47.17
9 15 73.98
9 16 100.846
9 17 7.071
9 18 76.0
9 19 20.881
9 20 74.967
9 21 37.656
9 22 41.11
9 23 46.098
9 24 37.59
9 25 16.401
9 26 14.866
9 27 90.355
9 28 28.443
9 29 54.562
9 30 44.777
9 31 39.115
9 32 77.795
9 33 20.025
9 34 86.313
9 35 45.177
9 36 101.872
9 37 17.72
9 38 40.804
9 39 62.266
9 40 58.941
9 41 22.204
9 42 9.22
9 43 51.352
9 44 40.0
9 45 59.076
9 46 35.228
9 47 31.113
9 48 32.985
9 49 94.641
9 50 64.031
9 51 59.034
9 52 90.272
9 53 15.133
9 54 29.411
9 55 63.506
9 56 93.862
9 57 70.349
9 58 54.452
9 59 26.926
9 60 72.25
9 61 87.476
9 62 85.088
9 63 29.547
9 64 42.72
9 65 27.203
9 66 86.683
9 67 28.862
9 68 58.549
9 69 14.765
9 70 74.095
9 71 34.785
9 72 35.511
9 73 79.931
9 74 40.311
9 75 12.806
9 76 73.756
9 77 9.899
9 78 76.217
9 79 60.033
9 80 90.427
9 81 93.059
9 82 69.857
9 83 88.6
9 84 72.062
9 85 49.041
9 86 6.708
9 87 49.01
9 88 51.43
9 89 70.605
9 90 65.513
9 91 71.028
9 92 80.156
9 93 50.804
9 94 42.048
9 95 12.166
9 96 61.033
9 97 58.0
9 98 73.171
9 99 3.0
9 100 56.719
10 1 27.893
10 2 55.145
10 3 67.801
10 4 52.0
10 5 24.839
10 6 31.113
10 7 46.065
10 8 43.105
10 9 68.0
10 10 0.0
10 11 41.231
10 12 92.914
10 13 53.712
10 14 58.728
10 15 13.0
10 16 54.424
10 17 75.007
10 18 8.0
10 19 65.146
10 20 53.852
10 21 71.344
10 22 27.166
10 23 44.598
10 24 59.908
10 25 59.439
10 26 57.871
10 27 23.409
10 28 78.186
10 29 65.856
10 30 36.401
10 31 75.802
10 32 57.723
10 33 71.84
10 34 40.025
10 35 23.345
10 36 56.303
10 37 74.953
10 38 68.242
10 39 34.015
10 40 77.833
10 41 51.662
10 42 74.33
10 43 18.028
10 44 54.406
10 45 92.315
10 46 33.242
10 47 50.99
10 48 68.0
10 49 59.304
10 50 17.088
10 51 91.548
10 52 23.087
10 53 67.683
10 54 65.307
10 55 30.083
10 56 59.211
10 57 7.28
10 58 49.204
10 59 79.379
10 60 7.211
10 61 24.083
10 62 42.426
10 63 42.72
10 64 29.547
10 65 56.462
10 66 29.155
10 67 40.608
10 68 95.603
10 69 76.118
10 70 39.319
10 71 36.688
10 72 71.197
10 73 55.902
10 74 28.443
10 75 60.828
10 76 59.464
10 77 75.326
10 78 25.318
10 79 8.246
10 80 45.354
10 81 46.174
10 82 28.284
10 83 30.232
10 84 5.0
10 85 25.239
10 86 74.061
10 87 83.006
10 88 31.828
10 89 19.0
10 90 14.56
10 91 63.977
10 92 52.469
10 93 91.81
10 94 26.077
10 95 71.021
10 96 39.357
10 97 89.376
10 98 7.071
10 99 68.066
10 100 15.0
11 1 65.803
11 2 85.703
11 3 80.505
11 4 84.309
11 5 48.508
11 6 10.77
11 7 85.428
11 8 25.495
11 9 44.407
11 10 41.231
11 11 0.0
11 12 90.05
11 13 75.664
11 14 17.804
11 15 53.038
11 16 92.358
11 17 49.739
11 18 47.707
11 19 30.594
11 20 80.05
11 21 31.016
11 22 23.537
11 23 56.009
11 24 19.313
11 25 29.069
11 26 29.682
11 27 56.921
11 28 67.801
11 29 75.954
11 30 48.094
11 31 72.897
11 32 83.952
11 33 59.034
11 34 76.851
11 35 23.77
11 36 94.032
11 37 59.414
11 38 69.289
11 39 18.682
11 40 85.615
11 41 42.953
11 42 46.098
11 43 35.341
11 44 13.416
11 45 93.52
11 46 30.017
11 47 14.56
11 48 64.405
11 49 93.107
11 50 49.396
11 51 93.107
11 52 57.245
11 53 53.263
11 54 60.374
11 55 21.095
11 56 92.704
11 57 38.949
11 58 65.031
11 59 67.476
11 60 41.183
11 61 65.299
11 62 77.897
11 63 39.051
11 64 38.328
11 65 20.396
11 66 69.354
11 67 20.616
11 68 94.826
11 69 44.922
11 70 70.385
11 71 15.297
11 72 67.978
11 73 83.934
11 74 21.378
11 75 45.607
11 76 82.873
11 77 47.011
11 78 36.014
11 79 33.941
11 80 82.152
11 81 83.762
11 82 28.071
11 83 49.01
11 84 46.228
11 85 41.485
11 86 51.039
11 87 82.765
11 88 50.01
11 89 55.218
11 90 30.463
11 91 84.149
11 92 81.908
11 93 88.323
11 94 24.739
11 95 40.497
11 96 62.586
11 97 91.389
11 98 48.27
11 99 42.72
11 100 40.311
12 1 87.641
12 2 73.062
12 3 36.056
12 4 77.0
12 5 117.004
12 6 92.201
12 7 98.615
12 8 64.661
12 9 52.773
12 10 92.914
12 11 90.05
12 12 0.0
12 13 55.082
12 14 98.082
12 15 91.236
12 16 96.005
12 17 53.038
12 18 99.644
12 19 73.546
12 20 63.0
12 21 90.427
12 22 74.33
12 23 49.193
12 24 89.185
12 25 67.72
12 26 65.146
12 27 115.763
12 28 24.331
12 29 33.136
12 30 56.604
12 31 17.692
12 32 63.127
12 33 32.985
12 34 86.977
12 35 77.795
12 36 96.005
12 37 35.228
12 38 24.698
12 39 104.202
12 40 24.515
12 41 47.434
12 42 59.076
12 43 75.604
12 44 90.25
12 45 9.22
12 46 65.115
12 47 80.231
12 48 26.249
12 49 83.295
12 50 79.605
12 51 9.899
12 52 115.248
12 53 38.601
12 54 30.0
12 55 103.711
12 56 82.298
12 57 98.6
12 58 48.765
12 59 26.077
12 60 99.624
12 61 101.592
12 62 83.6
12 63 53.814
12 64 64.031
12 65 78.109
12 66 95.88
12 67 69.642
12 68 6.083
12 69 65.031
12 70 73.164
12 71 75.717
12 72 22.672
12 73 67.067
12 74 75.166
12 75 45.31
12 76 57.14
12 77 59.034
12 78 111.759
12 79 87.618
12 80 88.363
12 81 91.351
12 82 108.301
12 83 121.511
12 84 94.668
12 85 67.676
12 86 49.092
12 87 10.44
12 88 62.177
12 89 83.774
12 90 98.412
12 91 50.359
12 92 70.0
12 93 2.0
12 94 74.277
12 95 64.382
12 96 61.4
12 97 10.817
12 98 94.515
12 99 55.731
12 100 77.936
13 1 36.401
13 2 18.974
13 3 19.647
13 4 22.204
13 5 77.897
13 6 71.0
13 7 43.738
13 8 56.08
13 9 67.209
13 10 53.712
13 11 75.664
13 12 55.082
13 13 0.0
13 14 91.444
13 15 45.804
13 16 41.049
13 17 72.863
13 18 57.454
13 19 79.756
13 20 8.544
13 21 94.43
13 22 52.24
13 23 21.954
13 24 86.649
13 25 71.694
13 26 68.6
13 27 72.007
13 28 55.154
13 29 22.0
13 30 27.893
13 31 44.147
13 32 10.63
13 33 55.227
13 34 32.573
13 35 53.009
13 36 41.195
13 37 60.208
13 38 35.44
13 39 80.399
13 40 32.016
13 41 45.607
13 42 76.42
13 43 43.29
13 44 83.934
13 45 50.01
13 46 46.325
13 47 74.947
13 48 41.629
13 49 29.732
13 50 36.674
13 51 49.031
13 52 71.218
13 53 55.606
13 54 42.544
13 55 77.782
13 56 28.792
13 57 60.926
13 58 12.806
13 59 57.775
13 60 60.836
13 61 51.856
13 62 28.862
13 63 41.593
13 64 37.336
13 65 77.078
13 66 44.102
13 67 58.822
13 68 54.745
13 69 81.566
13 70 19.723
13 71 61.392
13 72 42.379
13 73 13.416
13 74 54.332
13 75 54.452
13 76 7.28
13 77 77.104
13 78 78.435
13 79 52.887
13 80 33.377
13 81 36.346
13 82 79.076
13 83 83.648
13 84 52.839
13 85 35.014
13 86 69.426
13 87 45.0
13 88 26.0
13 89 37.202
13 90 65.521
13 91 10.296
13 92 15.297
13 93 55.009
13 94 51.157
13 95 77.621
13 96 14.56
13 97 46.872
13 98 51.624
13 99 69.426
13 100 41.231
14 1 83.6
14 2 102.694
14 3 94.021
14 4 101.553
14 5 62.626
14 6 27.659
14 7 103.233
14 8 37.0
14 9 47.17
14 10 58.728
14 11 17.804
14 12 98.082
14 13 91.444
14 14 0.0
14 15 70.767
14 16 110.114
14 17 50.448
14 18 64.815
14 19 27.586
14 20 96.462
14 21 18.248
14 22 40.311
14 23 70.711
14 24 9.899
14 25 30.887
14 26 33.106
14 27 72.45
14 28 74.324
14 29 89.006
14 30 63.561
14 31 82.006
14 32 100.285
14 33 65.391
14 34 94.578
14 35 41.183
14 36 111.772
14 37 64.413
14 38 80.062
14 39 30.364
14 40 97.514
14 41 53.46
14 42 45.277
14 43 52.839
14 44 8.062
14 45 102.883
14 46 45.122
14 47 18.248
14 48 73.98
14 49 110.463
14 50 67.119
14 51 102.616
14 52 72.897
14 53 59.615
14 54 69.857
14 55 34.176
14 56 110.023
14 57 55.803
14 58 80.062
14 59 73.348
14 60 58.009
14 61 82.807
14 62 95.525
14 63 52.038
14 64 54.406
14 65 20.125
14 66 87.115
14 67 33.136
14 68 103.407
14 69 41.869
14 70 87.664
14 71 30.083
14 72 77.369
14 73 100.568
14 74 38.079
14 75 52.811
14 76 98.717
14 77 45.967
14 78 49.336
14 79 51.662
14 80 99.86
14 81 101.514
14 82 40.804
14 83 61.847
14 84 63.702
14 85 58.31
14 86 53.009
14 87 92.179
14 88 66.408
14 89 73.007
14 90 46.872
14 91 99.298
14 92 98.793
14 93 96.208
14 94 41.629
14 95 38.897
14 96 79.057
14 97 101.139
14 98 65.795
14 99 44.654
14 100 57.983
15 1 15.133
15 2 43.932
15 3 62.29
15 4 40.311
15 5 32.894
15 6 43.417
15 7 33.121
15 8 50.289
15 9 73.98
15 10 13.0
15 11 53.038
15 12 91.236
15 13 45.804
15 14 70.767
15 15 0.0
15 16 41.437
15 17 81.049
15 18 12.369
15 19 74.25
15 20 44.283
15 21 82.201
15 22 35.341
15 23 42.048
15 24 71.063
15 25 67.779
15 26 65.788
15 27 26.249
15 28 79.624
15 29 61.4
15 30 35.44
15 31 75.027
15 32 47.927
15 33 74.431
15 34 27.295
15 35 32.249
15 36 43.324
15 37 78.16
15 38 66.708
15 39 47.011
15 40 73.41
15 41 55.009
15 42 81.253
15 43 22.804
15 44 65.856
15 45 89.359
15 46 38.833
15 47 61.294
15 48 68.007
15 49 47.011
15 50 11.705
15 51 88.51
15 52 25.495
15 53 71.063
15 54 65.97
15 55 43.081
15 56 47.0
15 57 19.235
15 58 44.204
15 59 81.216
15 60 18.028
15 61 13.601
15 62 30.017
15 63 46.0
15 64 32.0
15 65 66.37
15 66 16.401
15 67 48.847
15 68 93.15
15 69 83.815
15 70 28.792
15 71 46.141
15 72 70.838
15 73 45.541
15 74 37.121
15 75 65.031
15 76 50.606
15 77 82.225
15 78 37.014
15 79 19.105
15 80 32.558
15 81 33.242
15 82 41.0
15 83 38.897
15 84 9.055
15 85 26.077
15 86 79.511
15 87 80.951
15 88 29.155
15 89 8.602
15 90 27.514
15 91 56.036
15 92 41.761
15 93 90.377
15 94 34.015
15 95 78.746
15 96 32.527
15 97 86.284
15 98 7.0
15 99 74.525
15 100 17.263
16 1 26.833
16 2 23.345
16 3 60.075
16 4 19.026
16 5 70.064
16 6 83.726
16 7 10.198
16 8 82.219
16 9 100.846
16 10 54.424
16 11 92.358
16 12 96.005
16 13 41.049
16 14 110.114
16 15 41.437
16 16 0.0
16 17 107.424
16 18 52.173
16 19 107.713
16 20 33.015
16 21 118.929
16 22 70.937
16 23 56.08
16 24 108.706
16 25 100.125
16 26 97.453
16 27 59.076
16 28 94.831
16 29 63.032
16 30 56.08
16 31 84.853
16 32 33.377
16 33 93.301
16 34 15.62
16 35 69.203
16 36 2.0
16 37 98.082
16 38 75.954
16 39 88.391
16 40 72.25
16 41 78.772
16 42 109.604
16 43 57.628
16 44 104.202
16 45 90.355
16 46 70.093
16 47 97.745
16 48 81.253
16 49 15.264
16 50 43.012
16 51 89.359
16 52 58.078
16 53 92.309
16 54 81.32
16 55 84.504
16 56 16.125
16 57 60.44
16 58 50.448
16 59 97.268
16 60 58.941
16 61 35.014
16 62 15.811
16 63 71.561
16 64 60.308
16 65 101.833
16 66 26.306
16 67 82.735
16 68 95.258
16 69 113.719
16 70 26.833
16 71 82.219
16 72 82.565
16 73 29.275
16 74 73.11
16 75 89.006
16 76 39.319
16 77 110.454
16 78 77.466
16 79 59.481
16 80 10.63
16 81 8.602
16 82 82.28
16 83 76.026
16 84 50.289
16 85 54.489
16 86 104.657
16 87 86.023
16 88 49.649
16 89 37.216
16 90 68.949
16 91 46.53
16 92 26.019
16 93 96.005
16 94 69.527
16 95 109.041
16 96 40.311
16 97 87.281
16 98 48.083
16 99 102.396
16 100 52.202
17 1 86.649
17 2 90.427
17 3 64.661
17 4 91.837
17 5 92.763
17 6 57.009
17 7 104.785
17 8 32.062
17 9 7.071
17 10 75.007
17 11 49.739
17 12 53.038
17 13 72.863
17 14 50.448
17 15 81.049
17 16 107.424
17 17 0.0
17 18 83.006
17 19 23.022
17 20 80.808
17 21 38.626
17 22 48.042
17 23 52.202
17 24 40.608
17 25 20.809
17 26 20.125
17 27 97.252
17 28 29.069
17 29 58.83
17 30 51.43
17 31 41.231
17 32 83.487
17 33 21.84
17 34 93.038
17 35 52.086
17 36 108.407
17 37 18.111
17 38 44.283
17 39 67.978
17 40 62.032
17 41 28.653
17 42 6.083
17 43 58.421
17 44 43.841
17 45 60.133
17 46 42.297
17 47 35.805
17 48 36.249
17 49 100.802
17 50 71.063
17 51 60.208
17 52 97.185
17 53 18.358
17 54 33.121
17 55 69.462
17 56 100.0
17 57 77.233
17 58 60.208
17 59 27.0
17 60 79.158
17 61 94.541
17 62 91.706
17 63 36.401
17 64 49.729
17 65 31.145
17 66 93.68
17 67 35.511
17 68 59.008
17 69 12.0
17 70 80.623
17 71 41.231
17 72 38.275
17 73 85.796
17 74 47.17
17 75 18.601
17 76 79.209
17 77 6.0
17 78 82.565
17 79 67.007
17 80 97.062
17 81 99.73
17 82 75.961
17 83 95.079
17 84 79.101
17 85 56.045
17 86 4.123
17 87 50.636
17 88 58.181
17 89 77.621
17 90 72.18
17 91 76.059
17 92 86.215
17 93 51.039
17 94 49.01
17 95 12.083
17 96 67.417
17 97 59.414
17 98 80.225
17 99 7.28
17 100 63.789
18 1 27.019
18 2 56.294
18 3 72.918
18 4 52.612
18 5 20.616
18 6 37.202
18 7 43.012
18 8 51.088
18 9 76.0
18 10 8.0
18 11 47.707
18 12 99.644
18 13 57.454
18 14 64.815
18 15 12.369
18 16 52.173
18 17 83.006
18 18 0.0
18 19 72.801
18 20 56.462
18 21 78.294
18 22 35.128
18 23 50.804
18 24 66.731
18 25 67.268
18 26 65.765
18 27 16.125
18 28 85.703
18 29 71.449
18 30 43.046
18 31 82.765
18 32 60.166
18 33 79.555
18 34 39.013
18 35 31.257
18 36 54.129
18 37 82.765
18 38 74.947
18 39 38.013
18 40 83.487
18 41 59.439
18 42 82.298
18 43 25.71
18 44 61.057
18 45 98.6
18 46 41.195
18 47 58.31
18 48 75.153
18 49 59.034
